decimalLatitude,decimalLongitude,Year,August,July,June,May,April,March,SeptBefore,AugustBefore,JulyBefore,JuneBefore,T_August,T_July,T_June,T_May,T_April,T_March,T_SeptBefore,T_AugustBefore,T_JulyBefore,T_JuneBefore
51.8121,0.7466,1948,MONTH_1948-08-16,MONTH_1948-07-16,MONTH_1948-06-16,MONTH_1948-05-16,MONTH_1948-04-16,MONTH_1948-03-16,MONTH_1947-09-16,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,15.892499723711683,15.83863013051303,14.641825931064893,11.72262728590585,9.60711400094115,7.95744420525613,16.12278032691473,18.90175472151278,18.257421999300774,16.47245211447795
51.5358,-0.9029,1901,MONTH_1901-08-16,MONTH_1901-07-16,MONTH_1901-06-16,MONTH_1901-05-16,MONTH_1901-04-16,MONTH_1901-03-16,MONTH_1900-09-16,MONTH_1900-08-16,MONTH_1900-07-16,MONTH_1900-06-16,16.02162069704685,17.61514647754332,14.045255210456462,11.055628637333673,8.397110121469096,3.840378934435832,13.582387528995763,15.444007268364242,18.201032629369344,14.50587586661796
51.4808,0.1747,1894,MONTH_1894-08-16,MONTH_1894-07-16,MONTH_1894-06-16,MONTH_1894-05-16,MONTH_1894-04-16,MONTH_1894-03-16,MONTH_1893-09-16,MONTH_1893-08-16,MONTH_1893-07-16,MONTH_1893-06-16,15.17976315712467,16.38132623262867,14.16121295651212,9.633352256624875,10.177505803984864,6.566122009766468,13.501662690452173,17.927059102974123,16.914486566230295,15.576832675061793
51.4183,-0.2206,1977,MONTH_1977-08-16,MONTH_1977-07-16,MONTH_1977-06-16,MONTH_1977-05-16,MONTH_1977-04-16,MONTH_1977-03-16,MONTH_1976-09-16,MONTH_1976-08-16,MONTH_1976-07-16,MONTH_1976-06-16,15.78076284070995,16.65403217703446,12.71823376199502,11.104810194117475,7.5342479649279515,7.434003830760845,14.256571811285099,17.934774576356354,19.565499397025082,18.272442146723222
50.9655,-0.5633,1919,MONTH_1919-08-16,MONTH_1919-07-16,MONTH_1919-06-16,MONTH_1919-05-16,MONTH_1919-04-16,MONTH_1919-03-16,MONTH_1918-09-16,MONTH_1918-08-16,MONTH_1918-07-16,MONTH_1918-06-16,16.757869300744762,14.003746225660914,14.044307152808328,13.130352517686962,7.1088715942799485,4.686864282267419,13.266236646915598,16.272328230206327,15.834713131184534,13.438492095064825
50.9258,-1.7925,1929,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,MONTH_1929-05-16,MONTH_1929-04-16,MONTH_1929-03-16,MONTH_1928-09-16,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,15.397754299433375,16.19898093095281,13.213162709481598,11.126068935386566,6.616549643246981,6.081405683551625,12.804395135802139,15.403844073694271,16.738239824054986,13.116805876813862
51.0132,-1.648,1924,MONTH_1924-08-16,MONTH_1924-07-16,MONTH_1924-06-16,MONTH_1924-05-16,MONTH_1924-04-16,MONTH_1924-03-16,MONTH_1923-09-16,MONTH_1923-08-16,MONTH_1923-07-16,MONTH_1923-06-16,14.169156117708264,14.994307319401392,13.70737186997689,11.381906342649499,7.178232015029525,4.572039435764141,12.583181635614519,15.472007830818125,17.43493476693825,12.865388479021135
51.4201,-1.7271,1930,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,MONTH_1930-05-16,MONTH_1930-04-16,MONTH_1930-03-16,MONTH_1929-09-16,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,15.551166575084492,14.832570618936144,14.985544106678127,10.262912898951399,7.928353761232706,4.771366571683704,15.884624370389847,15.060432474529387,15.742244016826039,12.674177139673658
51.0496,-1.6785,1976,MONTH_1976-08-16,MONTH_1976-07-16,MONTH_1976-06-16,MONTH_1976-05-16,MONTH_1976-04-16,MONTH_1976-03-16,MONTH_1975-09-16,MONTH_1975-08-16,MONTH_1975-07-16,MONTH_1975-06-16,17.57597320661035,18.61556823257253,17.30065173232221,11.882136737163213,7.683682933947758,4.730267425851301,13.19439868524674,18.143284664052494,17.203048488766363,14.84488654678738
51.1269,-2.097,1952,MONTH_1952-08-16,MONTH_1952-07-16,MONTH_1952-06-16,MONTH_1952-05-16,MONTH_1952-04-16,MONTH_1952-03-16,MONTH_1951-09-16,MONTH_1951-08-16,MONTH_1951-07-16,MONTH_1951-06-16,15.499402647123407,16.21693902425133,14.117750020238006,12.446903714119008,8.800223073811308,6.373407793612786,13.769908922012934,14.15797906921897,15.95945687026199,13.64586455851186
51.2605,0.0119,1930,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,MONTH_1930-05-16,MONTH_1930-04-16,MONTH_1930-03-16,MONTH_1929-09-16,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,16.65093227633843,15.829862053604677,15.61051870653861,11.216607147775939,8.345840416657792,5.7180432841597595,17.132573642595315,16.281285772184194,16.82400306548524,13.72282587205263
50.8189,-1.5757,1932,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,MONTH_1932-05-16,MONTH_1932-04-16,MONTH_1932-03-16,MONTH_1931-09-16,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,17.970368024956294,16.1899807192269,14.677287282027132,10.701133330886684,7.592526519961444,4.952400493242062,12.129599187484505,15.477378138624525,15.514128888809141,14.963225996309458
52.193600000000004,-2.2216,1914,MONTH_1914-08-16,MONTH_1914-07-16,MONTH_1914-06-16,MONTH_1914-05-16,MONTH_1914-04-16,MONTH_1914-03-16,MONTH_1913-09-16,MONTH_1913-08-16,MONTH_1913-07-16,MONTH_1913-06-16,16.229455536827736,16.097738732486082,14.775884025080101,10.85642892645265,10.047479600012712,6.379800208213501,13.980099590581094,15.587053716008873,15.21853927110527,14.56348351698953
52.3836,-2.3746,1926,MONTH_1926-08-16,MONTH_1926-07-16,MONTH_1926-06-16,MONTH_1926-05-16,MONTH_1926-04-16,MONTH_1926-03-16,MONTH_1925-09-16,MONTH_1925-08-16,MONTH_1925-07-16,MONTH_1925-06-16,15.356091205990262,16.148872668462623,12.567640006914115,9.207008772922691,8.286696257453974,5.651379088656498,10.742652598620007,14.876259170915496,16.143533198445503,14.197177371447218
51.8356,-2.6578,1910,MONTH_1910-08-16,MONTH_1910-07-16,MONTH_1910-06-16,MONTH_1910-05-16,MONTH_1910-04-16,MONTH_1910-03-16,MONTH_1909-09-16,MONTH_1909-08-16,MONTH_1909-07-16,MONTH_1909-06-16,14.742028561907166,14.53594567711076,14.465807866147786,11.339843709834014,7.376181469339452,5.668862465747178,11.605686390564951,15.621818118850188,14.894171748001954,11.852398056068422
51.8156,-0.8084,1933,MONTH_1933-08-16,MONTH_1933-07-16,MONTH_1933-06-16,MONTH_1933-05-16,MONTH_1933-04-16,MONTH_1933-03-16,MONTH_1932-09-16,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,17.913287358055804,17.931537626219576,15.043769734634486,11.9268942303406,8.665189339396527,7.093775355616095,13.067399132995202,17.659508348416715,15.91054322330896,13.583675322029366
51.9145,-2.5824,1938,MONTH_1938-08-16,MONTH_1938-07-16,MONTH_1938-06-16,MONTH_1938-05-16,MONTH_1938-04-16,MONTH_1938-03-16,MONTH_1937-09-16,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,15.34262129286479,14.683695055474761,14.047317011710554,10.324812586251452,7.293309345062198,8.502906933096193,13.003390565521526,16.48065622507813,15.606827535246651,13.701044629757144
51.1905,-2.5057,1938,MONTH_1938-08-16,MONTH_1938-07-16,MONTH_1938-06-16,MONTH_1938-05-16,MONTH_1938-04-16,MONTH_1938-03-16,MONTH_1937-09-16,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,15.837039869464604,14.736243017687881,14.151054538094646,10.381853684444005,7.563584031829948,8.336780608850058,13.501380956892554,16.925385811568336,15.585636559561799,14.136985627024812
51.6563,-3.1821,1918,MONTH_1918-08-16,MONTH_1918-07-16,MONTH_1918-06-16,MONTH_1918-05-16,MONTH_1918-04-16,MONTH_1918-03-16,MONTH_1917-09-16,MONTH_1917-08-16,MONTH_1917-07-16,MONTH_1917-06-16,15.4643075068475,15.362718774856678,13.140874178205696,12.717977121638631,6.933108303082107,5.880653775302946,13.44466336257413,14.88350598343691,15.411218800801944,14.145940368185494
51.0629,-0.3259,1950,MONTH_1950-08-16,MONTH_1950-07-16,MONTH_1950-06-16,MONTH_1950-05-16,MONTH_1950-04-16,MONTH_1950-03-16,MONTH_1949-09-16,MONTH_1949-08-16,MONTH_1949-07-16,MONTH_1949-06-16,15.903520757750144,16.10999366760194,16.203056326818214,11.308594135280051,7.85905332265695,7.509663537202788,16.821323811881182,17.113409503382854,17.626843106969368,14.671758125515408
50.6069,-3.6012,1935,MONTH_1935-08-16,MONTH_1935-07-16,MONTH_1935-06-16,MONTH_1935-05-16,MONTH_1935-04-16,MONTH_1935-03-16,MONTH_1934-09-16,MONTH_1934-08-16,MONTH_1934-07-16,MONTH_1934-06-16,16.16235913766019,17.273210632720037,14.095703144567771,10.591013047937752,8.726294800738751,6.3238785331276715,14.23294761832202,14.907495677138684,17.87087458416701,15.402637703783347
51.0629,-0.3259,1960,MONTH_1960-08-16,MONTH_1960-07-16,MONTH_1960-06-16,MONTH_1960-05-16,MONTH_1960-04-16,MONTH_1960-03-16,MONTH_1959-09-16,MONTH_1959-08-16,MONTH_1959-07-16,MONTH_1959-06-16,14.956582852899128,15.103766564024383,15.38346992444032,12.41010845411447,8.58333766756842,6.361181627277535,15.456316451521648,17.429333645438966,17.49288947569647,14.969765460588793
51.0587,-2.9499,1934,MONTH_1934-08-16,MONTH_1934-07-16,MONTH_1934-06-16,MONTH_1934-05-16,MONTH_1934-04-16,MONTH_1934-03-16,MONTH_1933-09-16,MONTH_1933-08-16,MONTH_1933-07-16,MONTH_1933-06-16,15.549220370364132,18.696039952900936,16.006023120694188,11.950788611776922,8.441389406208616,5.9540602929717865,15.645819836812871,18.08591924262221,17.951137169200162,15.869302288976055
51.3107,-0.297,1946,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,MONTH_1946-05-16,MONTH_1946-04-16,MONTH_1946-03-16,MONTH_1945-09-16,MONTH_1945-08-16,MONTH_1945-07-16,MONTH_1945-06-16,15.438095627032249,16.98511323390664,13.689318069157652,10.97289038019834,10.195007384924233,5.1945369716831165,14.81764058503075,16.378730560839433,17.272519367162595,15.089473271301193
50.5289,-3.6084,1953,MONTH_1953-08-16,MONTH_1953-07-16,MONTH_1953-06-16,MONTH_1953-05-16,MONTH_1953-04-16,MONTH_1953-03-16,MONTH_1952-09-16,MONTH_1952-08-16,MONTH_1952-07-16,MONTH_1952-06-16,16.28017532061514,15.94210180513509,14.393563906621518,12.354025248438885,8.286933044318037,5.749667318283479,11.951254633291239,16.293124088906232,16.873999825730674,14.238905698495419
51.2787,0.5217,1957,MONTH_1957-08-16,MONTH_1957-07-16,MONTH_1957-06-16,MONTH_1957-05-16,MONTH_1957-04-16,MONTH_1957-03-16,MONTH_1956-09-16,MONTH_1956-08-16,MONTH_1956-07-16,MONTH_1956-06-16,16.065801879028644,17.459990623030482,15.496592239203165,10.45025165427689,8.73329513365127,9.391266770154367,14.994665531813478,14.514692695827256,16.33378352356266,13.26300918007704
52.6603,-3.1464,1916,MONTH_1916-08-16,MONTH_1916-07-16,MONTH_1916-06-16,MONTH_1916-05-16,MONTH_1916-04-16,MONTH_1916-03-16,MONTH_1915-09-16,MONTH_1915-08-16,MONTH_1915-07-16,MONTH_1915-06-16,15.191848498442397,14.678523116454953,10.960980814063333,10.067107912866451,7.356103164826245,2.360263096979304,12.638825583348757,14.23386303856718,13.553975901897402,13.532857625290958
50.9885,-1.9488,1976,MONTH_1976-08-16,MONTH_1976-07-16,MONTH_1976-06-16,MONTH_1976-05-16,MONTH_1976-04-16,MONTH_1976-03-16,MONTH_1975-09-16,MONTH_1975-08-16,MONTH_1975-07-16,MONTH_1975-06-16,17.47974410031666,18.61802162490832,16.953904378689703,11.878845921358925,7.710492030609288,4.778487992910697,13.20072117322246,17.857926487863235,17.174546721018018,14.893335394384883
51.2689,-0.3718,1933,MONTH_1933-08-16,MONTH_1933-07-16,MONTH_1933-06-16,MONTH_1933-05-16,MONTH_1933-04-16,MONTH_1933-03-16,MONTH_1932-09-16,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,18.720900035264332,18.652725159123783,15.898511346112125,12.726263084315303,9.394667630596633,7.736465019183237,13.977507489621653,18.669153276093656,16.58675724727357,14.472050487065845
51.0895,-1.2168,1938,MONTH_1938-08-16,MONTH_1938-07-16,MONTH_1938-06-16,MONTH_1938-05-16,MONTH_1938-04-16,MONTH_1938-03-16,MONTH_1937-09-16,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,16.224775853435023,14.968124185478368,14.429778870074086,10.145546237992068,6.997932301913758,8.523454106684127,13.241955904916095,17.051594458116046,15.853581036980797,14.22439925847405
51.8356,-2.6578,1924,MONTH_1924-08-16,MONTH_1924-07-16,MONTH_1924-06-16,MONTH_1924-05-16,MONTH_1924-04-16,MONTH_1924-03-16,MONTH_1923-09-16,MONTH_1923-08-16,MONTH_1923-07-16,MONTH_1923-06-16,13.84296338977848,14.797536457894022,13.59386083282052,11.31968450464695,7.361216890797204,4.35777738402829,12.277205625445541,15.266382683886418,17.463862649981433,12.86980317437774
51.1905,-2.5057,1929,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,MONTH_1929-05-16,MONTH_1929-04-16,MONTH_1929-03-16,MONTH_1928-09-16,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,15.28657222439882,16.050890689821472,13.064252484787978,11.071062078818741,6.860641201625853,6.213749981711923,12.876365435042198,15.353706306680643,16.37424222910551,13.234675749951098
51.1905,-2.5057,1937,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,MONTH_1937-05-16,MONTH_1937-04-16,MONTH_1937-03-16,MONTH_1936-09-16,MONTH_1936-08-16,MONTH_1936-07-16,MONTH_1936-06-16,16.925385811568336,15.585636559561799,14.136985627024812,11.967810334264044,9.477163897032556,3.731103435864288,14.343879939858697,16.012539270322854,14.777230772529391,14.47348511554806
52.5152,-0.4979,1948,MONTH_1948-08-16,MONTH_1948-07-16,MONTH_1948-06-16,MONTH_1948-05-16,MONTH_1948-04-16,MONTH_1948-03-16,MONTH_1947-09-16,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,15.011663053029258,15.524078436036305,13.60091731088176,11.165779670642348,9.147460310480087,8.209216300952795,15.532211486188618,18.63323166915456,17.583756283585185,16.09091918578352
51.5313,-0.157,1931,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,MONTH_1931-05-16,MONTH_1931-04-16,MONTH_1931-03-16,MONTH_1930-09-16,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,15.676023452226133,16.617920825711398,16.016550510316957,12.447926766705113,8.660081468076259,4.981656024843513,14.836393973993914,17.432401856593742,16.642467708613626,16.485077682531116
50.7531,-1.6551,1941,MONTH_1941-08-16,MONTH_1941-07-16,MONTH_1941-06-16,MONTH_1941-05-16,MONTH_1941-04-16,MONTH_1941-03-16,MONTH_1940-09-16,MONTH_1940-08-16,MONTH_1940-07-16,MONTH_1940-06-16,15.494890011540805,17.141790411475757,15.052448099373485,9.471544830765778,7.2446906009955745,6.151794219360471,13.87901719273147,16.46019867725374,15.437334048325932,16.83819302816979
51.752,-1.2577,1928,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,MONTH_1928-05-16,MONTH_1928-04-16,MONTH_1928-03-16,MONTH_1927-09-16,MONTH_1927-08-16,MONTH_1927-07-16,MONTH_1927-06-16,15.34194897446094,17.01298341720445,13.025214081460803,10.653207786091334,8.019555470599157,6.2272150290995585,12.33823953839564,15.570664884331132,15.418269593163174,12.68721957849887
51.0271,0.5629,1941,MONTH_1941-08-16,MONTH_1941-07-16,MONTH_1941-06-16,MONTH_1941-05-16,MONTH_1941-04-16,MONTH_1941-03-16,MONTH_1940-09-16,MONTH_1940-08-16,MONTH_1940-07-16,MONTH_1940-06-16,14.98253577541013,18.004900501434904,15.010931906780147,9.065093166322963,6.941955590651689,5.828998030244407,13.46756379683139,15.869249855650908,15.476325100263116,16.27119223639246
52.4802,-0.4727,1935,MONTH_1935-08-16,MONTH_1935-07-16,MONTH_1935-06-16,MONTH_1935-05-16,MONTH_1935-04-16,MONTH_1935-03-16,MONTH_1934-09-16,MONTH_1934-08-16,MONTH_1934-07-16,MONTH_1934-06-16,17.308420337433258,17.739698271226754,15.363271358411804,9.794851494683193,8.062382250938766,6.438880731983711,14.852676896085178,15.81658883715512,17.93174801477619,14.87070115321476
51.3107,-0.297,1939,MONTH_1939-08-16,MONTH_1939-07-16,MONTH_1939-06-16,MONTH_1939-05-16,MONTH_1939-04-16,MONTH_1939-03-16,MONTH_1938-09-16,MONTH_1938-08-16,MONTH_1938-07-16,MONTH_1938-06-16,16.99488453211715,15.833906399341075,14.725273748714741,11.481088676877429,9.069388284112774,6.041876189410461,14.583319923943922,17.05283768726754,16.03865484064075,15.470263560759372
51.4399,0.1543,1943,MONTH_1943-08-16,MONTH_1943-07-16,MONTH_1943-06-16,MONTH_1943-05-16,MONTH_1943-04-16,MONTH_1943-03-16,MONTH_1942-09-16,MONTH_1942-08-16,MONTH_1942-07-16,MONTH_1942-06-16,16.84199589298633,16.85208236719451,14.743987334857152,12.892826114729402,11.189527204272846,6.631069164131826,14.383001113218645,17.029579389068758,15.922312987722764,14.996035652176673
51.3401,-0.4714,1930,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,MONTH_1930-05-16,MONTH_1930-04-16,MONTH_1930-03-16,MONTH_1929-09-16,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,16.800096638524405,16.049982474121563,15.944348103327659,11.39026102391143,8.596366510907663,5.930415421064691,17.268192928438474,16.430859669190717,17.072856889196903,13.998514045807825
51.6524,-0.5062,1940,MONTH_1940-08-16,MONTH_1940-07-16,MONTH_1940-06-16,MONTH_1940-05-16,MONTH_1940-04-16,MONTH_1940-03-16,MONTH_1939-09-16,MONTH_1939-08-16,MONTH_1939-07-16,MONTH_1939-06-16,16.67568290543486,15.851838681086491,17.111454976395315,13.349205772066124,9.239431126613708,6.397624285038103,15.236356044212945,17.209784723491914,16.099949580880264,14.870539527316382
51.1143,-0.5637,1956,MONTH_1956-08-16,MONTH_1956-07-16,MONTH_1956-06-16,MONTH_1956-05-16,MONTH_1956-04-16,MONTH_1956-03-16,MONTH_1955-09-16,MONTH_1955-08-16,MONTH_1955-07-16,MONTH_1955-06-16,13.98025617158775,15.732553818409144,12.984505172324056,11.757078059334976,6.425746713209382,5.99325809044391,13.82534383768525,17.618731797438286,17.24377441295898,14.179756826014195
52.0549,-2.7674,1907,MONTH_1907-08-16,MONTH_1907-07-16,MONTH_1907-06-16,MONTH_1907-05-16,MONTH_1907-04-16,MONTH_1907-03-16,MONTH_1906-09-16,MONTH_1906-08-16,MONTH_1906-07-16,MONTH_1906-06-16,13.86320032794588,13.804091334149648,11.709744567060254,9.648234033511605,6.996672431817672,5.825077473668151,12.627139852495155,16.147654358979086,14.625962802130358,13.097486107987075
52.108,-2.325,1908,MONTH_1908-08-16,MONTH_1908-07-16,MONTH_1908-06-16,MONTH_1908-05-16,MONTH_1908-04-16,MONTH_1908-03-16,MONTH_1907-09-16,MONTH_1907-08-16,MONTH_1907-07-16,MONTH_1907-06-16,15.138909322734488,16.506848613924344,13.989576420432503,12.54686527589011,5.880868968134829,4.024198341765351,13.869556094331273,14.944313894255522,14.130898662324595,12.89403427072884
51.1324,0.2637,1947,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,MONTH_1947-05-16,MONTH_1947-04-16,MONTH_1947-03-16,MONTH_1946-09-16,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,18.900968724304416,17.496188593880387,15.706253396253274,13.315547860250511,8.639107224981808,4.142216797214196,13.976468593861428,14.904194822077978,16.28403591455735,13.161742259206711
52.8313,0.8493,1941,MONTH_1941-08-16,MONTH_1941-07-16,MONTH_1941-06-16,MONTH_1941-05-16,MONTH_1941-04-16,MONTH_1941-03-16,MONTH_1940-09-16,MONTH_1940-08-16,MONTH_1940-07-16,MONTH_1940-06-16,14.818712425676553,18.032345887811854,14.444989198105786,8.956790971798833,6.749000663464457,4.697189663343047,13.163439586471409,15.260222648695088,15.520994898626594,15.672220179140492
52.614,0.8864,1941,MONTH_1941-08-16,MONTH_1941-07-16,MONTH_1941-06-16,MONTH_1941-05-16,MONTH_1941-04-16,MONTH_1941-03-16,MONTH_1940-09-16,MONTH_1940-08-16,MONTH_1940-07-16,MONTH_1940-06-16,14.775478152912171,18.18822800860055,14.695441825894264,8.978277784234407,6.661827422796264,4.743648675870139,13.109378778185409,15.289127311696218,15.395953054496246,15.851167096703062
51.3768,-0.3419,1948,MONTH_1948-08-16,MONTH_1948-07-16,MONTH_1948-06-16,MONTH_1948-05-16,MONTH_1948-04-16,MONTH_1948-03-16,MONTH_1947-09-16,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,15.725868070877723,16.312277682526865,14.454312784593702,12.05024981371632,9.759644170564952,8.569319865713174,15.816628839410752,19.479001270891438,18.134270847233722,16.347425355757025
51.3768,-0.3419,1945,MONTH_1945-08-16,MONTH_1945-07-16,MONTH_1945-06-16,MONTH_1945-05-16,MONTH_1945-04-16,MONTH_1945-03-16,MONTH_1944-09-16,MONTH_1944-08-16,MONTH_1944-07-16,MONTH_1944-06-16,16.378730560839433,17.272519367162595,15.089473271301193,13.176559371227878,10.726377260398843,8.186511306338682,13.064533208039668,18.29099659547803,17.023107884501446,14.207138930537091
51.255,-0.3086,1940,MONTH_1940-08-16,MONTH_1940-07-16,MONTH_1940-06-16,MONTH_1940-05-16,MONTH_1940-04-16,MONTH_1940-03-16,MONTH_1939-09-16,MONTH_1939-08-16,MONTH_1939-07-16,MONTH_1939-06-16,16.469830104283705,15.684488356491217,16.913731236013714,13.14244242480377,9.142882975169668,6.319721456501647,15.014417516306736,16.99488453211715,15.833906399341075,14.725273748714741
51.4183,-0.2206,1935,MONTH_1935-08-16,MONTH_1935-07-16,MONTH_1935-06-16,MONTH_1935-05-16,MONTH_1935-04-16,MONTH_1935-03-16,MONTH_1934-09-16,MONTH_1934-08-16,MONTH_1934-07-16,MONTH_1934-06-16,17.3813673414474,18.41544846052029,15.645390780331118,10.60979191930018,8.367223884498516,6.663990815449332,15.457789615392592,16.01780481639708,18.750715705224724,15.814710570540734
51.5535,-0.8004,1946,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,MONTH_1946-05-16,MONTH_1946-04-16,MONTH_1946-03-16,MONTH_1945-09-16,MONTH_1945-08-16,MONTH_1945-07-16,MONTH_1945-06-16,14.816635611539349,16.387424310264876,13.088758056230878,10.37339264406281,9.802584857726535,4.814070054006552,14.201303576107957,15.833521841852743,16.570519436710573,14.430772975982578
51.5359,0.697,1951,MONTH_1951-08-16,MONTH_1951-07-16,MONTH_1951-06-16,MONTH_1951-05-16,MONTH_1951-04-16,MONTH_1951-03-16,MONTH_1950-09-16,MONTH_1950-08-16,MONTH_1950-07-16,MONTH_1950-06-16,16.29230153349797,17.529737692235646,14.442983774169598,10.679144476539072,7.317207888032824,5.097374491357939,14.269905024027347,17.304164731340972,17.303052175801295,17.318542345071908
51.5662,0.5793,1947,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,MONTH_1947-05-16,MONTH_1947-04-16,MONTH_1947-03-16,MONTH_1946-09-16,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,19.18742920849808,18.395089958253973,16.62953850591314,13.898539155863292,9.235663091054658,4.3223806550619335,14.925715828090443,16.016785933820554,17.29342805064645,14.06261641142043
