variable,mean,median,sd,mad,q5,q95,q16.7,q83.3,Sp
zgp_gpScale_LatScale_Long[16],-0.08554869442763682,-0.08866967699396719,0.862902546416276,0.8302671922160704,-1.5169717692441949,1.3543268418465393,-0.9024697068754548,0.7446869105162055,Apatura iris
zgp_gpScale_LatScale_Long[17],0.05337917199219063,0.05601757660879738,0.9151245837470259,0.9041602432362874,-1.4436114099479427,1.5652868131912943,-0.8106224560159074,0.9288620303044106,Apatura iris
zgp_gpScale_LatScale_Long[18],0.0790239650794645,0.09480751112068272,1.0144217354252842,0.9848217095975305,-1.6009036906173577,1.7263499968094993,-0.8929724144308218,1.0294748950836974,Apatura iris
zgp_gpScale_LatScale_Long[19],0.11033165355759744,0.10872466223460714,0.9782392521242267,0.9602353666258043,-1.4806850674381187,1.7144344260136677,-0.8395139871325826,1.0729577321432784,Apatura iris
zgp_gpScale_LatScale_Long[20],0.5820745184067977,0.6312607174739607,1.0241621072352647,1.0619407756320292,-1.1674737960353547,2.1640271868059604,-0.4236742903131381,1.6016854972724408,Apatura iris
zgp_gpScale_LatScale_Long[21],-0.3601542744459261,-0.4028055160191001,0.9523338075592113,0.9319245010779267,-1.8471164169501995,1.2523195300576497,-1.268109260008436,0.5496508652111751,Apatura iris
zgp_gpScale_LatScale_Long[22],0.025251833562165173,0.030554264602819604,0.9680017717987739,0.9535069351553861,-1.6004591347288348,1.5760399834701195,-0.9063790381651764,0.9675372558124707,Apatura iris
zgp_gpScale_LatScale_Long[23],0.05987784701897942,0.07277707517830898,1.0153138749079318,1.0002563642746645,-1.595123463807309,1.7110054554142375,-0.920452871444731,1.0205746305259051,Apatura iris
zgp_gpScale_LatScale_Long[24],0.21624214751691098,0.23337578413739574,0.9507432996696188,0.9167496411835706,-1.405849939435688,1.7560065491599084,-0.6748647361496465,1.1048425708556602,Apatura iris
zgp_gpScale_LatScale_Long[25],0.023730731649920966,0.04261007341066961,0.9239704257552516,0.8793041034428226,-1.4632955529651097,1.5104920188179207,-0.8305057159245552,0.8850700172986448,Apatura iris
zgp_gpScale_LatScale_Long[26],0.529221028990087,0.5614253421531576,0.9932994011788738,0.9952988299495683,-1.1122863866527883,2.1371961352346998,-0.4244117690578542,1.4827456983874714,Apatura iris
lprior,-3.3971208760783878,-2.4607534185051003,2.025442577547057,1.235242072181865,-7.381577229861967,-1.5948056165525972,-5.938563752577079,-1.6632682514519397,Apatura iris
lp__,136.6243357462558,136.65167709990294,5.967118004649649,6.089073978808958,126.7111435557745,146.42670023166,130.8207436328844,142.52913941218537,Apatura iris
b_Intercept,3.100971421011391,3.1117962389787657,0.7089507561693047,0.6275812168325717,1.9586238998885774,4.239045887694184,2.471500176482035,3.712381538498969,Thecla betulae
b_YearRescale,0.04538360256832062,0.046479714250844885,0.028558038920525382,0.0289898045532124,-0.002172759884930865,0.08929766168445495,0.01768583693681689,0.07369888222209253,Thecla betulae
b_Temp,-0.007987772147215131,-0.0079324906171642,0.0041277637185133526,0.004115263742535665,-0.014824311870644846,-0.0011047871296596685,-0.011942972477741325,-0.0039647280058310455,Thecla betulae
b_Latitude,-0.0037232050789461645,-0.004008349508595948,0.013857388850691476,0.012189526099374714,-0.025819588153484466,0.019001787923541857,-0.015629212771279953,0.00885552620365609,Thecla betulae
b_Sexmale,-0.022166334416897995,-0.022359349937524364,0.009068111654190754,0.009044141509577802,-0.036856959993410716,-0.007360718168450589,-0.03073039309295692,-0.013599768811016655,Thecla betulae
b_Sexundetermined,5.020862845819546e-4,7.719577277350814e-4,0.011482880324378544,0.011358137242453893,-0.01817818159519445,0.018597465584553816,-0.01070890783755519,0.011523220828899039,Thecla betulae
